# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 13:28:02 2025
#
# User preference: *
#
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
disposition,pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,rastr,ra,decstr,dec
CONFIRMED,32.94171000000,1.40000000,,,,0.249000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.94112000000,2.46100000,1.4800,281.00,3449.00,0.468000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.94732800000,2.17000000,,,3440.00,0.360000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.94180000000,2.28000000,0.9500,,3496.00,0.400000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.93737167947,2.53362939,1.0873,260.44,3464.00,0.444516,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.93962300000,2.37000000,,284.00,3457.00,0.411000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.94004500000,2.61000000,1.0050,254.90,3457.00,0.444500,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.93963000000,2.38000000,,235.00,3457.00,0.411000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.94488000000,2.24000000,,272.00,3503.00,0.394000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.92801934000,,,,3464.00,0.444516,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,32.93961400000,2.27900000,1.0500,,3457.00,0.411000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,8.96200000000,,,363.00,3457.00,0.411000,11h30m14.43s,172.5601410,+07d35m16.19s,7.5878315
CONFIRMED,8.86638000000,2.51000000,,,,0.686700,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86600000000,,,,5368.00,0.697439,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86725900000,4.40000000,,,,0.650000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86650000000,2.24179614,67.0000,729.00,5110.00,0.690000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86593200000,2.41012773,,,5263.00,0.681111,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86565110000,2.52000000,,802.00,5306.00,0.720000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86528860869,4.28539694,53.9861,691.34,5368.00,0.697439,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86720900000,2.31000000,,731.00,5358.00,0.720000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86560000000,2.13000000,48.3000,672.00,5166.00,0.638000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,8.86566300000,2.46597575,,797.50,5365.00,0.719000,08h25m51.45s,126.4643579,+10d14m47.68s,10.2465770
CONFIRMED,6.89425200000,2.70624391,,,5609.00,0.999244,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89428700000,2.80000000,,,,1.110000,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89410000000,2.69000000,192.0000,949.00,5528.00,1.060000,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89300000000,,,,5573.00,1.057340,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89381300000,2.83587212,,1015.00,5520.00,1.040000,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89442000000,3.17000000,,,,1.071000,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89424037000,,,,5573.00,1.057340,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,6.89425600000,2.84000000,,962.00,5608.00,1.070000,08h30m12.99s,127.5541103,+10d54m36.52s,10.9101444
CONFIRMED,4.73730765000,,,,5180.60,0.790862,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73689300000,2.86000000,,,,0.822000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73696960000,2.71257333,,965.80,5128.00,0.789000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73683400000,2.90000000,,,,0.820000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73683700000,2.76000000,,885.00,5165.00,0.800000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73688400000,2.76720668,,,5159.00,0.790138,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73700000000,,,,5180.60,0.790862,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73696830000,2.69000000,146.9000,969.00,5170.00,0.793000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73697290000,2.70000000,,982.00,5181.00,0.800000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,4.73696690000,2.93924000,307.5220,1166.00,5069.20,0.790000,08h40m43.21s,130.1800460,+10d58m58.62s,10.9829509
CONFIRMED,0.46928500000,1.10000000,,,5482.00,0.870000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,0.46926900000,2.59929571,,,5482.00,0.873283,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,0.46928700000,1.46000000,,,,0.984000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79263500000,2.87000000,,787.00,5519.00,0.970000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79305290000,,,,5436.47,0.968558,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79200000000,,,,5436.47,0.968558,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79261300000,2.70000000,,,,0.920000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.78799200000,2.30000000,,,5482.00,0.870000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79274000000,3.45000000,,,,0.984000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,10.79347100000,2.51134498,,,5482.00,0.873283,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,22.63196400000,2.86000000,,615.00,5519.00,0.970000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,22.63020000000,5.20000000,,,,0.984000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,22.63459400000,17.40000000,,,,0.920000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,22.62034400000,2.30000000,,,5482.00,0.870000,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,22.62949600000,2.54112738,,,5482.00,0.873283,08h20m01.72s,125.0071770,+14d01m10.05s,14.0194586
CONFIRMED,16.97801020000,1.47000000,,533.00,5245.00,0.750000,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99573100000,1.55000000,,580.00,5220.00,0.780000,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99584800000,1.60000000,,,,0.790000,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99400000000,,,,5237.31,0.767142,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99291698000,,,,5237.31,0.767142,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99343500000,1.53786409,,,5252.00,0.764371,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,16.99600000000,1.40000000,,,,0.816000,08h36m33.73s,129.1405227,+14d27m42.78s,14.4618826
CONFIRMED,10.61610000000,1.19000000,,,,0.891000,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,10.61664600000,1.31284773,,,5722.00,0.914349,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,10.61638400000,1.15000000,,809.00,5788.00,0.940000,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,52.71349400000,2.39000000,,477.00,5788.00,0.940000,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,52.71407200000,2.79551948,,,,,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,52.70990000000,2.48000000,,,,0.891000,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225
CONFIRMED,41.46610000000,3.45000000,,,,1.057400,09h01m20.41s,135.3350487,+18d49m31.04s,18.8252879
CONFIRMED,41.47421900000,3.17207779,,,5784.00,0.980830,09h01m20.41s,135.3350487,+18d49m31.04s,18.8252879
CONFIRMED,0.77398100000,1.38335970,,,5477.00,0.894913,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,0.77401000000,1.20000000,,,5438.00,0.830000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,0.77398700000,1.50000000,,,,0.919000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,0.77392000000,1.30000000,,1815.00,5484.00,0.920000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,2.87151200000,1.40000000,,,5438.00,0.830000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,2.87162000000,1.90000000,,,,0.919000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,2.87178800000,1.70058746,,,5477.00,0.894913,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,2.87204200000,1.80000000,,1173.00,5484.00,0.920000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,2.87134800000,1.80000000,,,,0.960000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.14921000000,3.17000000,,865.00,5484.00,0.920000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.14907900000,3.22104537,,,5477.00,0.894913,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.14933600000,3.40000000,,,,0.960000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.14998000000,3.51000000,,,,0.919000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.15451552000,,,,5374.67,0.920270,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.14958400000,2.40000000,,,5438.00,0.830000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,7.15000000000,,,,5374.67,0.920270,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,13.60834100000,2.25541631,,,5477.00,0.894913,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,13.60851100000,2.50000000,,,,0.960000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,13.60987800000,2.38000000,,698.00,5484.00,0.920000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,13.60496000000,2.69000000,,,,0.919000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,13.60662900000,1.90000000,,,5438.00,0.830000,08h50m05.65s,132.5235618,+23d11m32.90s,23.1924709
CONFIRMED,1.74216900000,1.35000000,,1692.00,5977.00,1.190000,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,1.74298300000,1.25908622,,,5982.00,1.109202,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.80920520000,2.70889000,230.6280,1085.00,5906.90,1.220000,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.81110453000,,,,5906.90,1.217220,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.80759500000,2.62511304,,,5982.00,1.109202,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.81025300000,2.83000000,,1026.00,5977.00,1.190000,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.80900000000,,,,5906.90,1.217220,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.80975700000,2.90000000,,,,1.190000,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,7.80905000000,2.79000000,,,,1.181000,08h39m15.29s,129.8137008,+23d21m26.77s,23.3574367
CONFIRMED,5.17630000000,1.51234354,,,5503.00,0.862285,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,2.58819000000,1.58700000,,,,0.882000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,2.58830900000,1.52000000,,1197.00,5519.00,0.870000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,2.58812000000,1.40300000,497.0000,1203.00,5442.00,0.879000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67934000000,2.48429818,,,5503.00,0.862285,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67913000000,2.58000000,,,,0.882000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67773603000,,,,5468.00,0.866405,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67932000000,2.31000000,140.0000,877.00,5442.00,0.879000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67919500000,2.50000000,,872.00,5519.00,0.870000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67900000000,,,,5468.00,0.866405,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,6.67922400000,2.60000000,,,,0.880000,13h34m29.15s,203.6214411,-15d02m11.46s,-15.0365158
CONFIRMED,7.91940000000,7.74000000,,,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91952000000,8.20000000,165.0000,,5748.00,1.010000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91945400000,6.67000000,,,,0.823000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91951000000,,,,5250.00,0.881000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.92220000000,7.00000000,,,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91778552860,6.59307857,88.7066,782.72,5322.00,0.840476,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91943000000,7.11000000,,913.00,5519.00,0.810000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91945400000,7.23000000,87.7000,,5230.00,0.880000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.92110100000,7.46000000,,,5390.00,0.913000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91940000000,7.74000000,125.9000,854.00,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.92099400000,7.34000000,,,5345.00,0.914000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91949790000,7.46000000,,,5368.00,0.840000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91949300000,6.75148400,,,5391.00,0.833805,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.91952314000,,,,5322.00,0.840476,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.92097800000,,,,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,7.92220000000,7.00000000,87.0000,779.00,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90691000000,4.31000000,,797.00,5519.00,0.810000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90660000000,,,,5250.00,0.881000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,23.81486000000,4.10000000,,,,0.823000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90762500000,4.05161714,,,5391.00,0.833805,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,12.00280000000,4.37000000,,,5345.00,0.914000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90715000000,4.86000000,73.1000,745.00,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.89930000000,4.10000000,,,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90727000000,4.51000000,,,5390.00,0.913000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90715000000,4.86000000,,,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90724000000,4.93000000,96.0000,,5748.00,1.010000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90767000000,4.43000000,,,5368.00,0.840000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.89930000000,4.10000000,51.0000,679.00,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,11.90701000000,4.21000000,48.8000,,5230.00,0.880000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50856000000,1.14000000,583.5000,1252.00,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50856000000,1.14000000,,,5430.00,0.860000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50828300000,1.15876577,,,5391.00,0.833805,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50810000000,1.11000000,404.0000,1142.00,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50810000000,1.11000000,,,5322.00,0.820000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50848940000,1.26000000,,,5368.00,0.840000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,2.50858000000,1.22000000,766.0000,,5748.00,1.010000,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960
CONFIRMED,10.09900000000,,,,5605.60,0.980624,13h41m27.13s,205.3630485,-13d09m39.13s,-13.1608686
CONFIRMED,10.10160000000,0.91000000,,,,1.000000,13h41m27.13s,205.3630485,-13d09m39.13s,-13.1608686
CONFIRMED,10.09885800000,1.35673729,,,5631.00,0.912206,13h41m27.13s,205.3630485,-13d09m39.13s,-13.1608686
CONFIRMED,21.57402300000,1.09308317,,,5631.00,0.912206,13h41m27.13s,205.3630485,-13d09m39.13s,-13.1608686
CONFIRMED,2.85794855000,,,,5012.00,0.891502,13h26m33.39s,201.6391407,-12d48m24.03s,-12.8066737
CONFIRMED,2.85800000000,,,,5012.00,0.891502,13h26m33.39s,201.6391407,-12d48m24.03s,-12.8066737
CONFIRMED,2.85847000000,1.63000000,,,,0.898800,13h26m33.39s,201.6391407,-12d48m24.03s,-12.8066737
CONFIRMED,2.85864600000,1.57889322,,,5176.00,0.839696,13h26m33.39s,201.6391407,-12d48m24.03s,-12.8066737
CONFIRMED,4.16322100000,1.57477412,,,5252.00,0.828268,13h46m19.75s,206.5823122,-11d33m22.87s,-11.5563527
CONFIRMED,4.16328000000,1.47000000,,,,0.791000,13h46m19.75s,206.5823122,-11d33m22.87s,-11.5563527
CONFIRMED,4.16281700000,1.52000000,,939.00,5222.00,0.810000,13h46m19.75s,206.5823122,-11d33m22.87s,-11.5563527
CONFIRMED,4.16300000000,,,,5163.00,0.825553,13h46m19.75s,206.5823122,-11d33m22.87s,-11.5563527
CONFIRMED,14.78674700000,3.30000000,,,,0.830000,13h40m56.91s,205.2371043,-11d00m33.60s,-11.0093342
CONFIRMED,14.78720700000,4.01454158,,,5623.00,0.956850,13h40m56.91s,205.2371043,-11d00m33.60s,-11.0093342
CONFIRMED,14.78688900000,3.95000000,,739.00,5817.00,0.980000,13h40m56.91s,205.2371043,-11d00m33.60s,-11.0093342
CONFIRMED,14.78600000000,,,,5576.00,0.982083,13h40m56.91s,205.2371043,-11d00m33.60s,-11.0093342
CONFIRMED,14.78708000000,4.18000000,,,,1.008500,13h40m56.91s,205.2371043,-11d00m33.60s,-11.0093342
CONFIRMED,39.69900000000,,,,6212.00,1.311290,13h38m26.15s,204.6089755,-08d55m37.78s,-8.9271609
CONFIRMED,39.72680000000,3.63000000,,,,1.312000,13h38m26.15s,204.6089755,-08d55m37.78s,-8.9271609
CONFIRMED,39.72138600000,3.64229858,,,5979.00,1.281115,13h38m26.15s,204.6089755,-08d55m37.78s,-8.9271609
CONFIRMED,15.85297500000,3.13000000,,720.00,5713.00,0.990000,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,15.85298900000,3.00000000,,,,0.950000,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,15.85388000000,3.29000000,,,,0.948000,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,15.85400000000,,,,5750.93,0.993569,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,15.85354300000,2.94026258,,,5712.00,0.906367,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,28.47070000000,2.68000000,,,,0.948000,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,28.48278600000,2.57581891,,,5712.00,0.906367,13h19m19.56s,199.8315191,-08d30m34.33s,-8.5095364
CONFIRMED,48.32422200000,3.59970536,,,6045.00,1.538801,13h21m49.50s,200.4562487,-08d28m18.16s,-8.4717104
CONFIRMED,8.35788100000,2.56000000,,848.00,5667.00,0.930000,13h29m34.43s,202.3934779,-07d22m26.32s,-7.3739779
CONFIRMED,8.35795400000,2.50152940,,,5675.00,0.910305,13h29m34.43s,202.3934779,-07d22m26.32s,-7.3739779
CONFIRMED,8.35744100000,2.50000000,,,,0.960000,13h29m34.43s,202.3934779,-07d22m26.32s,-7.3739779
CONFIRMED,8.35470947000,,,,5627.00,0.923000,13h29m34.43s,202.3934779,-07d22m26.32s,-7.3739779
CONFIRMED,8.35800000000,,,,5627.00,0.923000,13h29m34.43s,202.3934779,-07d22m26.32s,-7.3739779
CONFIRMED,17.04300000000,,,,5183.84,0.781501,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,17.04317900000,4.11850271,,,5262.00,0.778475,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,17.04286830000,4.18900000,,715.80,5212.90,0.757000,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,17.04354000000,4.28000000,,,,0.801000,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,17.04284900000,,,,5262.00,0.778475,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,3.35960550000,1.42300000,,1229.90,5212.90,0.757000,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,3.35900000000,,,,5183.84,0.781501,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,7.45003720000,,,,5262.00,0.778475,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,7.45001770000,2.43800000,,943.20,5212.90,0.757000,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,7.45000000000,,,,5183.84,0.781501,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,7.44976000000,2.82000000,,,,0.801000,13h15m22.48s,198.8436817,-06d27m53.96s,-6.4649888
CONFIRMED,3.22500000000,,,,4550.00,0.701485,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22533800000,1.87000000,,861.00,4648.00,0.680000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22539930000,1.73000000,116.2000,913.00,4491.00,0.682000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22528600000,1.74000000,119.0000,842.00,4507.00,0.680000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,,3.17053923,32.5789,609.33,4550.00,0.701485,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22542300000,1.88203097,,,4681.00,0.667422,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22536900000,1.59300000,,,,0.582000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,3.22534900000,1.90000000,,,,0.700000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37400000000,,,,4550.00,0.701485,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37442000000,2.67000000,39.6000,639.00,4507.00,0.680000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37468900000,3.00000000,,,,0.700000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37426000000,2.45000000,,,,0.582000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37448280000,,,,4681.00,0.667422,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37448970000,2.85000000,38.6000,694.00,4491.00,0.682000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37469400000,2.78000000,,653.00,4648.00,0.680000,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,7.37449700000,2.83685639,,,4681.00,0.667422,13h55m36.35s,208.9014508,-06d08m09.90s,-6.1360833
CONFIRMED,2.85009000000,1.38000000,,,,0.800000,13h29m00.29s,202.2512060,-04d36m36.19s,-4.6100532
CONFIRMED,2.84988300000,1.36439870,,,5233.00,0.791736,13h29m00.29s,202.2512060,-04d36m36.19s,-4.6100532
CONFIRMED,2.85000000000,,,,5017.84,0.807647,13h29m00.29s,202.2512060,-04d36m36.19s,-4.6100532
CONFIRMED,1.05980600000,1.47000000,,,,0.920000,19h34m14.57s,293.5607117,-23d07m52.60s,-23.1312775
CONFIRMED,1.05979000000,1.40006712,,,5507.00,0.878161,19h34m14.57s,293.5607117,-23d07m52.60s,-23.1312775
